Date,JNJ,KO,PEP,PG,WMT
2021-11-30,144.08486938476562,48.2846565246582,146.8357696533203,135.03216552734375,44.838417053222656
2021-12-01,146.07159423828125,48.14657211303711,147.1850128173828,136.73196411132812,43.72565460205078
2021-12-02,145.15676879882812,48.85541915893555,148.6051483154297,137.53517150878906,43.193199157714844
2021-12-03,147.27281188964844,49.28810119628906,152.3892059326172,139.98216247558594,43.8436393737793
2021-12-06,150.5623779296875,50.54928970336914,153.97129821777344,142.1022491455078,44.318702697753906
2021-12-07,150.95045471191406,50.82546615600586,153.79550170898438,141.7286834716797,44.17522430419922
2021-12-08,151.8560028076172,50.632144927978516,154.06382751464844,142.36373901367188,43.72885513305664
2021-12-09,153.2975311279297,50.503265380859375,153.86953735351562,143.19500732421875,44.337093353271484
2021-12-10,152.91867065429688,51.810489654541016,156.33056640625,145.1936492919922,45.14699935913086
2021-12-13,155.65382385253906,53.17296600341797,157.10769653320312,147.2576904296875,45.96010971069336
2021-12-14,157.3540496826172,53.20978927612305,156.71914672851562,147.7993927001953,46.39867401123047
2021-12-15,158.13946533203125,53.44913101196289,158.736083984375,148.36911010742188,46.66438293457031
2021-12-16,159.86740112304688,53.992286682128906,158.9673614501953,150.47055053710938,45.8864860534668
2021-12-17,155.4505157470703,53.145347595214844,155.710693359375,147.0615997314453,44.417118072509766
2021-12-20,155.00697326660156,52.97043228149414,156.7469024658203,147.43516540527344,44.56117248535156
2021-12-21,154.50799560546875,53.18217086791992,156.28428649902344,147.3417510986328,44.69562911987305
2021-12-22,155.17332458496094,53.55961227416992,157.25576782226562,148.79876708984375,44.75324630737305
2021-12-23,155.468994140625,53.596431732177734,157.0799560546875,149.52723693847656,44.654014587402344
2021-12-27,156.78114318847656,53.992286682128906,158.6435546875,151.2737579345703,45.06057357788086
2021-12-28,157.4094696044922,54.20402145385742,159.46697998046875,152.08627319335938,45.707218170166016
2021-12-29,158.51832580566406,54.26845169067383,160.03135681152344,153.3471221923828,45.684810638427734
2021-12-30,159.2205810546875,54.11195373535156,159.75379943847656,152.02090454101562,45.83205795288086
